8.612259815,10.92525129,12.31413987,13.31305122,15.303249
11.31334918,12.41602909,13.12524892,15.10305938,19.12525602
13.20553841,15.20525918,18.12713092,19.194467,23.20523732
16.32735097,19.20305587,21.20525902,24.12303121,27.10555132
20.12414719,22.10541828,25.20523072,27.0945373,30.20515782
