0.700686497,0.869917474,0.9710499,1.11289,1.3810819
0.80049198,0.9909235,1.2979135,1.5725,1.9605025
1.0106329,1.39055625,1.5993695,1.915506,2.10174
1.55514225,1.828925,1.980097,2.2631975,2.61215708
1.894974,1.99565339,2.207635,2.665419,3.0445057
