7.24525874,9.58986908,10.82979661,12.03910788,14.69497232
9.74584771,10.53996235,12.55582169,14.97444375,16.59997565
10.59616699,12.14037293,14.6569533,16.58090614,19.58690245
13.71196987,15.09521175,17.65102339,19.05625443,23.57701298
16.55590041,18.54545798,20.6370122,23.08551627,26.13626318
